,codigo_cliente,codigo_produto,qtd_produto_compra,valor_produto,valor_total_compra,nome_produto,cod_class_produt,nome_class_produt,cliente_genero,cliente_idade,cliente_qtd_filhos,cliente_estado_civil,codigo_estado_cliente,cliente_hipertenso,cliente_diabetes,nome_estado_cliente,sigla_estado_cliente
2510,1677,1050,4,3.5,14.0,Creme de leite,3,Alimentação,1,69,2,0,8,0,1,Espírito Santo,ES
2511,143,1002,4,1.99,7.96,Detergente,1,Produtos de Limpeza,1,29,3,2,8,1,1,Espírito Santo,ES
2512,1557,1071,2,4.99,9.98,Quiabo,4,Hortifruti,1,38,0,2,8,1,0,Espírito Santo,ES
2513,62,1027,2,3.99,7.98,Molho de tomate,3,Alimentação,1,39,0,0,8,0,0,Espírito Santo,ES
2514,1419,1062,4,5.99,23.96,Espinafre,4,Hortifruti,1,18,1,1,8,1,0,Espírito Santo,ES
2515,2736,1056,2,3.75,7.5,Tomate,4,Hortifruti,1,18,2,1,8,0,0,Espírito Santo,ES
2516,66,1058,2,3.89,7.78,Beterraba,4,Hortifruti,0,67,2,0,8,0,0,Espírito Santo,ES
2517,966,1058,1,3.89,3.89,Beterraba,4,Hortifruti,1,51,1,1,8,0,0,Espírito Santo,ES
2518,2149,1058,4,3.89,15.56,Beterraba,4,Hortifruti,0,47,3,1,8,1,0,Espírito Santo,ES
2519,1237,1067,2,2.99,5.98,Mamão,4,Hortifruti,0,44,3,0,8,1,1,Espírito Santo,ES
2520,1406,1055,1,3.99,3.99,Batata,4,Hortifruti,0,36,3,0,8,1,0,Espírito Santo,ES
2521,2954,1055,1,3.99,3.99,Batata,4,Hortifruti,0,34,1,1,8,1,1,Espírito Santo,ES
2522,546,1074,4,2.49,9.96,Cebola,4,Hortifruti,0,44,3,3,8,0,1,Espírito Santo,ES
2523,560,1074,3,2.49,7.47,Cebola,4,Hortifruti,0,52,2,2,8,1,0,Espírito Santo,ES
2524,2790,1074,1,2.49,2.49,Cebola,4,Hortifruti,0,55,3,1,8,1,0,Espírito Santo,ES
2525,79,1004,3,4.0,12.0,Esponja de aço,1,Produtos de Limpeza,1,62,1,0,8,1,1,Espírito Santo,ES
2526,2940,1004,4,4.0,16.0,Esponja de aço,1,Produtos de Limpeza,1,62,3,2,8,0,1,Espírito Santo,ES
2527,2264,1013,3,13.5,40.5,Limpa vidros,1,Produtos de Limpeza,1,70,1,1,8,1,1,Espírito Santo,ES
2528,498,1086,1,15.9,15.9,Salsicha,5,Carnes e Frios,1,35,3,3,8,1,0,Espírito Santo,ES
2529,2677,1063,3,3.99,11.97,Banana,4,Hortifruti,1,50,3,3,8,0,1,Espírito Santo,ES
2530,736,1034,1,3.75,3.75,Fubá,3,Alimentação,1,26,2,2,8,1,1,Espírito Santo,ES
2531,795,1034,1,3.75,3.75,Fubá,3,Alimentação,1,72,0,3,8,1,0,Espírito Santo,ES
2532,1005,1034,3,3.75,11.25,Fubá,3,Alimentação,1,45,1,1,8,0,1,Espírito Santo,ES
2533,2035,1042,3,4.45,13.35,Ervilha,3,Alimentação,1,69,2,1,8,1,1,Espírito Santo,ES
2534,2828,1042,4,4.45,17.8,Ervilha,3,Alimentação,0,30,1,0,8,1,1,Espírito Santo,ES
2535,2216,1019,4,4.5,18.0,Suco caixinha 500ml,2,Bebidas,1,20,2,3,8,1,0,Espírito Santo,ES
2536,249,1066,4,3.76,15.04,Abacate,4,Hortifruti,0,27,2,1,8,0,0,Espírito Santo,ES
2537,1587,1066,4,3.76,15.04,Abacate,4,Hortifruti,1,57,1,0,8,1,1,Espírito Santo,ES
2538,559,1064,4,12.5,50.0,Ovos,4,Hortifruti,1,69,3,0,8,0,0,Espírito Santo,ES
2539,684,1064,3,12.5,37.5,Ovos,4,Hortifruti,1,21,0,3,8,1,0,Espírito Santo,ES
2540,2211,1064,3,12.5,37.5,Ovos,4,Hortifruti,0,39,1,3,8,0,1,Espírito Santo,ES
2541,395,1068,4,1.29,5.16,Melancia,4,Hortifruti,1,36,2,2,8,0,0,Espírito Santo,ES
2542,186,1018,2,4.99,9.98,Suco garrafa 1l,2,Bebidas,0,43,3,1,8,1,0,Espírito Santo,ES
2543,1912,1018,2,4.99,9.98,Suco garrafa 1l,2,Bebidas,1,68,1,3,8,1,0,Espírito Santo,ES
2544,1458,1026,1,2.0,2.0,Extrato de tomate,3,Alimentação,1,37,1,2,8,1,1,Espírito Santo,ES
2545,2947,1026,4,2.0,8.0,Extrato de tomate,3,Alimentação,0,47,1,2,8,1,1,Espírito Santo,ES
2546,495,1008,3,8.5,25.5,Shampo,1,Produtos de Limpeza,0,43,1,1,8,0,1,Espírito Santo,ES
2547,161,1031,1,1.99,1.99,Bolacha,3,Alimentação,1,45,1,0,8,1,0,Espírito Santo,ES
2548,811,1073,4,1.5,6.0,Cheiro verde,4,Hortifruti,1,42,1,3,8,1,0,Espírito Santo,ES
2549,1038,1061,1,5.99,5.99,Chuchu,4,Hortifruti,1,63,3,0,8,0,1,Espírito Santo,ES
2550,1206,1061,1,5.99,5.99,Chuchu,4,Hortifruti,1,41,0,0,8,0,1,Espírito Santo,ES
2551,1273,1041,1,4.95,4.95,Molho de pimenta,3,Alimentação,0,36,3,2,8,0,0,Espírito Santo,ES
2552,1187,1007,4,1.25,5.0,Sabonete,1,Produtos de Limpeza,0,37,0,0,8,1,1,Espírito Santo,ES
2553,247,1057,3,2.99,8.97,Cenoura,4,Hortifruti,0,74,0,0,8,1,0,Espírito Santo,ES
2554,690,1057,4,2.99,11.96,Cenoura,4,Hortifruti,1,52,2,3,8,1,1,Espírito Santo,ES
2555,1627,1051,2,5.99,11.98,Leite condensado,3,Alimentação,0,35,3,1,8,0,1,Espírito Santo,ES
2556,2557,1051,2,5.99,11.98,Leite condensado,3,Alimentação,1,50,0,1,8,0,1,Espírito Santo,ES
2557,1649,1015,2,12.0,24.0,Saco de lixo 30l,1,Produtos de Limpeza,1,26,1,1,8,1,1,Espírito Santo,ES
2558,1196,1032,3,9.99,29.97,Café,3,Alimentação,0,23,2,3,21,1,1,Rio Grande do Sul,RS
2559,1453,1049,1,5.99,5.99,Leite em pó,3,Alimentação,0,25,3,1,21,1,1,Rio Grande do Sul,RS
2560,2387,1049,4,5.99,23.96,Leite em pó,3,Alimentação,1,19,0,2,21,0,1,Rio Grande do Sul,RS
2561,55,1021,4,3.99,15.96,Leite integral litro,2,Bebidas,1,35,3,2,21,0,0,Rio Grande do Sul,RS
2562,2909,1021,4,3.99,15.96,Leite integral litro,2,Bebidas,0,31,3,1,21,1,0,Rio Grande do Sul,RS
2563,2140,1001,3,22.0,66.0,Amaciante,1,Produtos de Limpeza,1,65,3,0,21,1,1,Rio Grande do Sul,RS
2564,424,1003,3,12.0,36.0,Água sanitária,1,Produtos de Limpeza,1,61,0,3,21,0,1,Rio Grande do Sul,RS
2565,582,1003,3,12.0,36.0,Água sanitária,1,Produtos de Limpeza,1,50,1,3,21,0,1,Rio Grande do Sul,RS
2566,1713,1069,3,3.49,10.47,Melão,4,Hortifruti,0,46,1,1,21,1,1,Rio Grande do Sul,RS
2567,383,1043,1,3.25,3.25,Milho verde,3,Alimentação,0,49,0,3,21,1,1,Rio Grande do Sul,RS
2568,563,1043,2,3.25,6.5,Milho verde,3,Alimentação,0,44,2,1,21,1,1,Rio Grande do Sul,RS
2569,844,1029,4,10.0,40.0,Açucar,3,Alimentação,0,39,3,0,21,0,1,Rio Grande do Sul,RS
2570,662,1059,3,4.0,12.0,Chicória,4,Hortifruti,0,23,0,1,21,0,0,Rio Grande do Sul,RS
2571,2178,1017,4,7.5,30.0,Refrigerante 2l,2,Bebidas,1,22,1,1,21,0,0,Rio Grande do Sul,RS
2572,2715,1052,1,5.89,5.89,Pão de forma,3,Alimentação,0,62,3,2,21,0,0,Rio Grande do Sul,RS
2573,2188,1000,1,9.9,9.9,Sabão em pó,1,Produtos de Limpeza,0,35,1,2,21,1,0,Rio Grande do Sul,RS
2574,506,1077,3,34.5,103.5,Queijo outros,5,Carnes e Frios,0,33,0,3,21,0,0,Rio Grande do Sul,RS
2575,1294,1077,1,34.5,34.5,Queijo outros,5,Carnes e Frios,1,53,2,1,21,1,1,Rio Grande do Sul,RS
2576,1800,1077,3,34.5,103.5,Queijo outros,5,Carnes e Frios,0,44,2,1,21,1,1,Rio Grande do Sul,RS
2577,2382,1075,2,35.0,70.0,Queijo Minas,5,Carnes e Frios,1,27,3,2,21,0,1,Rio Grande do Sul,RS
2578,2797,1075,3,35.0,105.0,Queijo Minas,5,Carnes e Frios,0,71,0,2,21,0,0,Rio Grande do Sul,RS
2579,1023,1060,4,3.5,14.0,Mandioca,4,Hortifruti,0,31,1,1,21,1,1,Rio Grande do Sul,RS
2580,297,1016,3,15.0,45.0,Saco de lixo 50l,1,Produtos de Limpeza,0,19,2,0,21,0,0,Rio Grande do Sul,RS
2581,425,1016,1,15.0,15.0,Saco de lixo 50l,1,Produtos de Limpeza,0,67,3,1,21,0,1,Rio Grande do Sul,RS
2582,336,1048,3,8.99,26.97,Óleo de cozinha,3,Alimentação,0,33,0,1,21,0,0,Rio Grande do Sul,RS
2583,621,1048,4,8.99,35.96,Óleo de cozinha,3,Alimentação,0,36,1,3,21,1,1,Rio Grande do Sul,RS
2584,1359,1048,4,8.99,35.96,Óleo de cozinha,3,Alimentação,1,34,0,1,21,0,1,Rio Grande do Sul,RS
2585,833,1010,2,11.0,22.0,Desinfetante,1,Produtos de Limpeza,0,29,1,2,21,0,0,Rio Grande do Sul,RS
2586,440,1025,4,4.99,19.96,Macarrão,3,Alimentação,1,73,1,1,21,0,0,Rio Grande do Sul,RS
2587,282,1083,4,1.99,7.96,Frango,5,Carnes e Frios,0,66,2,3,21,0,0,Rio Grande do Sul,RS
2588,843,1083,3,1.99,5.97,Frango,5,Carnes e Frios,0,66,0,2,21,0,1,Rio Grande do Sul,RS
2589,2106,1083,3,1.99,5.97,Frango,5,Carnes e Frios,0,47,1,3,21,1,1,Rio Grande do Sul,RS
2590,2773,1039,2,4.99,9.98,Atum,3,Alimentação,1,27,1,3,21,1,1,Rio Grande do Sul,RS
2591,2438,1024,4,5.99,23.96,Feijão 2kg,3,Alimentação,1,21,3,0,21,1,0,Rio Grande do Sul,RS
2592,548,1047,3,3.89,11.67,Milho de pipoca,3,Alimentação,0,63,0,1,21,0,0,Rio Grande do Sul,RS
2593,884,1047,4,3.89,15.56,Milho de pipoca,3,Alimentação,0,41,0,3,21,0,1,Rio Grande do Sul,RS
2594,1961,1047,2,3.89,7.78,Milho de pipoca,3,Alimentação,0,53,2,2,21,1,1,Rio Grande do Sul,RS
2595,2075,1047,4,3.89,15.56,Milho de pipoca,3,Alimentação,0,31,2,0,21,1,1,Rio Grande do Sul,RS
2596,557,1044,3,3.99,11.97,Seleta,3,Alimentação,0,71,1,0,21,0,0,Rio Grande do Sul,RS
2597,536,1009,3,12.5,37.5,Condicionador,1,Produtos de Limpeza,1,59,0,3,21,1,1,Rio Grande do Sul,RS
2598,2238,1009,2,12.5,25.0,Condicionador,1,Produtos de Limpeza,0,71,0,0,21,1,1,Rio Grande do Sul,RS
2599,2817,1009,3,12.5,37.5,Condicionador,1,Produtos de Limpeza,1,59,3,1,21,1,1,Rio Grande do Sul,RS
2600,145,1084,4,56.99,227.96,Carne vermelha,5,Carnes e Frios,0,75,2,1,21,0,0,Rio Grande do Sul,RS
2601,52,1006,4,6.0,24.0,Sabão em pedra,1,Produtos de Limpeza,1,64,0,0,21,1,1,Rio Grande do Sul,RS
2602,561,1006,2,6.0,12.0,Sabão em pedra,1,Produtos de Limpeza,1,47,2,2,21,0,0,Rio Grande do Sul,RS
2603,520,1078,3,10.99,32.97,Manteiga,5,Carnes e Frios,0,36,3,2,21,0,1,Rio Grande do Sul,RS
2604,2694,1078,3,10.99,32.97,Manteiga,5,Carnes e Frios,1,72,1,1,21,0,0,Rio Grande do Sul,RS
2605,776,1050,2,3.5,7.0,Creme de leite,3,Alimentação,1,74,3,0,21,0,0,Rio Grande do Sul,RS
2606,834,1050,3,3.5,10.5,Creme de leite,3,Alimentação,1,26,1,1,21,0,1,Rio Grande do Sul,RS
2607,1509,1002,4,1.99,7.96,Detergente,1,Produtos de Limpeza,1,28,2,2,21,0,1,Rio Grande do Sul,RS
2608,1999,1002,1,1.99,1.99,Detergente,1,Produtos de Limpeza,1,71,3,0,21,0,0,Rio Grande do Sul,RS
2609,1265,1071,4,4.99,19.96,Quiabo,4,Hortifruti,1,57,2,2,21,0,1,Rio Grande do Sul,RS
2610,2761,1071,4,4.99,19.96,Quiabo,4,Hortifruti,1,48,0,2,21,1,1,Rio Grande do Sul,RS
2611,1530,1062,2,5.99,11.98,Espinafre,4,Hortifruti,0,48,0,2,21,1,0,Rio Grande do Sul,RS
2612,1734,1058,1,3.89,3.89,Beterraba,4,Hortifruti,1,68,0,0,21,1,1,Rio Grande do Sul,RS
2613,1631,1067,1,2.99,2.99,Mamão,4,Hortifruti,0,30,2,1,21,1,1,Rio Grande do Sul,RS
2614,1896,1035,4,3.99,15.96,Farinha de trigo,3,Alimentação,1,28,0,2,21,1,1,Rio Grande do Sul,RS
2615,2366,1035,1,3.99,3.99,Farinha de trigo,3,Alimentação,0,63,1,3,21,1,0,Rio Grande do Sul,RS
2616,1836,1004,1,4.0,4.0,Esponja de aço,1,Produtos de Limpeza,0,33,0,1,21,1,0,Rio Grande do Sul,RS
2617,417,1033,3,2.32,6.96,Farofa pronta,3,Alimentação,0,45,2,0,21,0,1,Rio Grande do Sul,RS
2618,1850,1013,3,13.5,40.5,Limpa vidros,1,Produtos de Limpeza,0,51,1,0,21,1,0,Rio Grande do Sul,RS
2619,1738,1045,3,5.99,17.97,Doce de leite,3,Alimentação,1,48,0,1,21,0,0,Rio Grande do Sul,RS
2620,515,1086,1,15.9,15.9,Salsicha,5,Carnes e Frios,0,62,3,1,21,0,0,Rio Grande do Sul,RS
2621,1343,1042,1,4.45,4.45,Ervilha,3,Alimentação,1,31,3,3,21,0,1,Rio Grande do Sul,RS
2622,1531,1042,4,4.45,17.8,Ervilha,3,Alimentação,1,53,1,1,21,0,0,Rio Grande do Sul,RS
2623,838,1019,3,4.5,13.5,Suco caixinha 500ml,2,Bebidas,0,18,2,3,21,1,1,Rio Grande do Sul,RS
2624,1467,1019,2,4.5,9.0,Suco caixinha 500ml,2,Bebidas,1,56,1,2,21,0,0,Rio Grande do Sul,RS
2625,1870,1030,1,8.0,8.0,Achocolatado,3,Alimentação,0,39,2,1,21,1,0,Rio Grande do Sul,RS
2626,2367,1030,2,8.0,16.0,Achocolatado,3,Alimentação,0,39,0,2,21,1,0,Rio Grande do Sul,RS
2627,2873,1030,1,8.0,8.0,Achocolatado,3,Alimentação,0,38,2,2,21,1,0,Rio Grande do Sul,RS
2628,1575,1066,2,3.76,7.52,Abacate,4,Hortifruti,0,62,1,2,21,1,1,Rio Grande do Sul,RS
2629,1302,1053,2,1.5,3.0,Alface,4,Hortifruti,0,32,1,3,21,0,0,Rio Grande do Sul,RS
2630,301,1068,4,1.29,5.16,Melancia,4,Hortifruti,0,61,2,3,21,0,1,Rio Grande do Sul,RS
2631,1642,1068,4,1.29,5.16,Melancia,4,Hortifruti,0,39,3,3,21,0,0,Rio Grande do Sul,RS
2632,1597,1018,2,4.99,9.98,Suco garrafa 1l,2,Bebidas,1,51,0,1,21,1,1,Rio Grande do Sul,RS
2633,914,1008,3,8.5,25.5,Shampo,1,Produtos de Limpeza,1,42,2,3,21,1,1,Rio Grande do Sul,RS
2634,2437,1031,2,1.99,3.98,Bolacha,3,Alimentação,0,24,3,0,21,0,0,Rio Grande do Sul,RS
2635,1569,1073,3,1.5,4.5,Cheiro verde,4,Hortifruti,1,63,0,2,21,1,0,Rio Grande do Sul,RS
2636,176,1072,3,1.5,4.5,Salsa,4,Hortifruti,1,55,0,3,21,0,0,Rio Grande do Sul,RS
2637,431,1081,1,11.5,11.5,Presunto,5,Carnes e Frios,1,41,0,2,21,1,1,Rio Grande do Sul,RS
2638,2834,1081,1,11.5,11.5,Presunto,5,Carnes e Frios,0,73,1,2,21,0,1,Rio Grande do Sul,RS
2639,2411,1061,2,5.99,11.98,Chuchu,4,Hortifruti,0,62,2,3,21,0,1,Rio Grande do Sul,RS
2640,2439,1061,4,5.99,23.96,Chuchu,4,Hortifruti,0,50,3,1,21,0,0,Rio Grande do Sul,RS
2641,486,1007,2,1.25,2.5,Sabonete,1,Produtos de Limpeza,0,47,1,3,21,0,1,Rio Grande do Sul,RS
2642,897,1076,3,29.99,89.97,Queijo Mussarela,5,Carnes e Frios,0,69,3,0,21,0,1,Rio Grande do Sul,RS
2643,1942,1036,2,3.5,7.0,Farinha de milho,3,Alimentação,1,66,2,2,21,1,0,Rio Grande do Sul,RS
2644,1601,1051,4,5.99,23.96,Leite condensado,3,Alimentação,1,34,2,2,21,0,0,Rio Grande do Sul,RS
2645,2091,1051,4,5.99,23.96,Leite condensado,3,Alimentação,1,51,2,2,21,1,1,Rio Grande do Sul,RS
2646,1613,1005,3,2.5,7.5,Buchinha de pia,1,Produtos de Limpeza,0,40,3,1,21,0,1,Rio Grande do Sul,RS
2647,1260,1032,2,9.99,19.98,Café,3,Alimentação,0,35,1,0,26,1,1,Sergipe,SE
2648,2339,1049,1,5.99,5.99,Leite em pó,3,Alimentação,1,41,2,2,26,1,0,Sergipe,SE
2649,1688,1069,4,3.49,13.96,Melão,4,Hortifruti,1,66,3,2,26,0,1,Sergipe,SE
2650,2519,1043,3,3.25,9.75,Milho verde,3,Alimentação,0,60,0,0,26,1,0,Sergipe,SE
2651,1158,1059,4,4.0,16.0,Chicória,4,Hortifruti,1,71,1,2,26,1,1,Sergipe,SE
2652,2148,1059,1,4.0,4.0,Chicória,4,Hortifruti,0,24,2,0,26,0,0,Sergipe,SE
2653,2831,1059,3,4.0,12.0,Chicória,4,Hortifruti,0,66,0,3,26,1,1,Sergipe,SE
2654,279,1017,2,7.5,15.0,Refrigerante 2l,2,Bebidas,1,43,0,1,26,1,1,Sergipe,SE
2655,2365,1017,1,7.5,7.5,Refrigerante 2l,2,Bebidas,0,36,0,0,26,0,1,Sergipe,SE
2656,695,1052,2,5.89,11.78,Pão de forma,3,Alimentação,1,33,1,2,26,1,0,Sergipe,SE
2657,1132,1052,1,5.89,5.89,Pão de forma,3,Alimentação,0,28,1,3,26,1,1,Sergipe,SE
2658,2313,1079,4,5.99,23.96,Margarina,5,Carnes e Frios,1,37,1,0,26,1,0,Sergipe,SE
2659,357,1077,3,34.5,103.5,Queijo outros,5,Carnes e Frios,1,20,3,2,26,1,0,Sergipe,SE
2660,960,1077,1,34.5,34.5,Queijo outros,5,Carnes e Frios,1,20,1,0,26,1,0,Sergipe,SE
2661,1222,1077,3,34.5,103.5,Queijo outros,5,Carnes e Frios,0,64,1,2,26,0,0,Sergipe,SE
2662,210,1075,3,35.0,105.0,Queijo Minas,5,Carnes e Frios,1,69,3,3,26,1,0,Sergipe,SE
2663,1364,1075,2,35.0,70.0,Queijo Minas,5,Carnes e Frios,0,30,2,1,26,0,1,Sergipe,SE
2664,2401,1060,2,3.5,7.0,Mandioca,4,Hortifruti,1,56,1,2,26,0,0,Sergipe,SE
2665,418,1048,2,8.99,17.98,Óleo de cozinha,3,Alimentação,0,30,0,1,26,1,0,Sergipe,SE
2666,2176,1048,2,8.99,17.98,Óleo de cozinha,3,Alimentação,0,59,0,2,26,0,0,Sergipe,SE
2667,1664,1010,1,11.0,11.0,Desinfetante,1,Produtos de Limpeza,1,65,0,0,26,1,1,Sergipe,SE
2668,2551,1025,1,4.99,4.99,Macarrão,3,Alimentação,0,72,1,3,26,1,0,Sergipe,SE
2669,1919,1065,1,5.99,5.99,Uva,4,Hortifruti,0,28,3,1,26,1,0,Sergipe,SE
2670,2278,1065,1,5.99,5.99,Uva,4,Hortifruti,0,41,0,0,26,1,1,Sergipe,SE
2671,2378,1065,4,5.99,23.96,Uva,4,Hortifruti,1,70,2,2,26,0,1,Sergipe,SE
2672,291,1012,1,7.95,7.95,Tira manchas,1,Produtos de Limpeza,1,59,2,1,26,0,0,Sergipe,SE
2673,1818,1083,3,1.99,5.97,Frango,5,Carnes e Frios,1,30,2,0,26,0,0,Sergipe,SE
2674,2049,1039,1,4.99,4.99,Atum,3,Alimentação,1,29,2,3,26,0,1,Sergipe,SE
2675,2898,1038,3,4.0,12.0,Sardinha,3,Alimentação,1,35,0,0,26,0,0,Sergipe,SE
2676,1903,1024,2,5.99,11.98,Feijão 2kg,3,Alimentação,0,71,2,3,26,1,1,Sergipe,SE
2677,1493,1028,4,3.2,12.8,Sal,3,Alimentação,0,46,0,1,26,1,0,Sergipe,SE
2678,1812,1028,3,3.2,9.6,Sal,3,Alimentação,1,20,3,1,26,1,0,Sergipe,SE
2679,47,1037,4,3.45,13.8,Farinha de mandioca,3,Alimentação,0,45,3,3,26,0,0,Sergipe,SE
2680,816,1009,4,12.5,50.0,Condicionador,1,Produtos de Limpeza,0,29,0,1,26,0,0,Sergipe,SE
2681,2808,1009,2,12.5,25.0,Condicionador,1,Produtos de Limpeza,0,38,1,2,26,1,0,Sergipe,SE
2682,2766,1022,2,4.3,8.6,Leite desnatado litro,2,Bebidas,0,22,1,2,26,1,0,Sergipe,SE
2683,1124,1082,1,29.99,29.99,Peixe,5,Carnes e Frios,0,45,1,3,26,0,1,Sergipe,SE
2684,1924,1084,3,56.99,170.97,Carne vermelha,5,Carnes e Frios,0,70,0,2,26,0,0,Sergipe,SE
2685,483,1006,3,6.0,18.0,Sabão em pedra,1,Produtos de Limpeza,0,23,3,3,26,0,0,Sergipe,SE
2686,2362,1006,3,6.0,18.0,Sabão em pedra,1,Produtos de Limpeza,0,35,1,2,26,0,1,Sergipe,SE
2687,2467,1006,1,6.0,6.0,Sabão em pedra,1,Produtos de Limpeza,0,67,0,0,26,1,0,Sergipe,SE
2688,2687,1006,4,6.0,24.0,Sabão em pedra,1,Produtos de Limpeza,1,42,2,1,26,0,1,Sergipe,SE
2689,53,1078,4,10.99,43.96,Manteiga,5,Carnes e Frios,0,20,1,2,26,1,0,Sergipe,SE
2690,1050,1078,1,10.99,10.99,Manteiga,5,Carnes e Frios,0,63,1,0,26,1,1,Sergipe,SE
2691,1801,1054,2,1.5,3.0,Couve,4,Hortifruti,0,74,3,0,26,1,0,Sergipe,SE
2692,533,1050,4,3.5,14.0,Creme de leite,3,Alimentação,0,29,0,2,26,1,1,Sergipe,SE
2693,1653,1050,3,3.5,10.5,Creme de leite,3,Alimentação,1,34,2,0,26,1,1,Sergipe,SE
2694,2545,1050,2,3.5,7.0,Creme de leite,3,Alimentação,1,31,3,0,26,0,1,Sergipe,SE
2695,571,1071,2,4.99,9.98,Quiabo,4,Hortifruti,0,58,1,1,26,0,1,Sergipe,SE
2696,1600,1062,4,5.99,23.96,Espinafre,4,Hortifruti,0,25,0,1,26,1,1,Sergipe,SE
2697,1264,1056,1,3.75,3.75,Tomate,4,Hortifruti,0,62,2,1,26,1,1,Sergipe,SE
2698,2575,1056,2,3.75,7.5,Tomate,4,Hortifruti,1,52,2,1,26,1,1,Sergipe,SE
2699,195,1058,3,3.89,11.67,Beterraba,4,Hortifruti,1,30,0,0,26,1,1,Sergipe,SE
2700,953,1058,1,3.89,3.89,Beterraba,4,Hortifruti,1,27,2,3,26,1,0,Sergipe,SE
2701,2741,1058,1,3.89,3.89,Beterraba,4,Hortifruti,1,68,3,3,26,1,0,Sergipe,SE
2702,2123,1067,4,2.99,11.96,Mamão,4,Hortifruti,1,49,0,2,26,0,1,Sergipe,SE
2703,2338,1067,3,2.99,8.97,Mamão,4,Hortifruti,0,70,1,0,26,0,1,Sergipe,SE
2704,68,1055,2,3.99,7.98,Batata,4,Hortifruti,1,31,2,1,26,0,1,Sergipe,SE
2705,2203,1055,2,3.99,7.98,Batata,4,Hortifruti,1,61,0,1,26,1,0,Sergipe,SE
2706,856,1035,3,3.99,11.97,Farinha de trigo,3,Alimentação,1,42,3,2,26,1,0,Sergipe,SE
2707,1617,1035,1,3.99,3.99,Farinha de trigo,3,Alimentação,0,19,2,2,26,0,1,Sergipe,SE
2708,2351,1035,3,3.99,11.97,Farinha de trigo,3,Alimentação,1,71,1,0,26,1,0,Sergipe,SE
2709,1141,1004,3,4.0,12.0,Esponja de aço,1,Produtos de Limpeza,1,39,3,1,26,0,0,Sergipe,SE
2710,303,1033,3,2.32,6.96,Farofa pronta,3,Alimentação,1,43,2,1,26,0,1,Sergipe,SE
2711,1573,1033,4,2.32,9.28,Farofa pronta,3,Alimentação,1,22,3,2,26,1,1,Sergipe,SE
2712,2088,1013,1,13.5,13.5,Limpa vidros,1,Produtos de Limpeza,0,54,1,1,26,0,1,Sergipe,SE
2713,1415,1045,2,5.99,11.98,Doce de leite,3,Alimentação,1,49,1,2,26,0,0,Sergipe,SE
2714,2068,1045,3,5.99,17.97,Doce de leite,3,Alimentação,1,61,0,1,26,0,1,Sergipe,SE
2715,173,1080,3,2.49,7.47,Iogurte,5,Carnes e Frios,1,49,2,2,26,0,0,Sergipe,SE
2716,1172,1086,1,15.9,15.9,Salsicha,5,Carnes e Frios,0,65,0,1,26,1,1,Sergipe,SE
2717,731,1063,3,3.99,11.97,Banana,4,Hortifruti,0,65,0,2,26,0,1,Sergipe,SE
2718,973,1063,4,3.99,15.96,Banana,4,Hortifruti,1,53,1,3,26,0,0,Sergipe,SE
2719,1849,1063,3,3.99,11.97,Banana,4,Hortifruti,0,56,3,2,26,1,1,Sergipe,SE
2720,1366,1023,4,22.5,90.0,Arroz 5kg,3,Alimentação,1,42,2,3,26,0,1,Sergipe,SE
2721,1623,1023,2,22.5,45.0,Arroz 5kg,3,Alimentação,0,33,3,0,26,1,0,Sergipe,SE
2722,2030,1023,3,22.5,67.5,Arroz 5kg,3,Alimentação,0,53,3,0,26,1,0,Sergipe,SE
2723,742,1042,3,4.45,13.35,Ervilha,3,Alimentação,1,69,1,1,26,1,1,Sergipe,SE
2724,2518,1046,1,4.99,4.99,Goiabada,3,Alimentação,0,64,1,2,26,0,0,Sergipe,SE
2725,2701,1046,3,4.99,14.97,Goiabada,3,Alimentação,1,22,3,1,26,0,1,Sergipe,SE
2726,777,1030,4,8.0,32.0,Achocolatado,3,Alimentação,0,55,1,0,26,1,1,Sergipe,SE
2727,1008,1030,3,8.0,24.0,Achocolatado,3,Alimentação,1,69,1,1,26,1,0,Sergipe,SE
2728,1365,1066,1,3.76,3.76,Abacate,4,Hortifruti,0,63,0,2,26,1,1,Sergipe,SE
2729,2555,1066,1,3.76,3.76,Abacate,4,Hortifruti,1,73,3,0,26,0,0,Sergipe,SE
2730,474,1018,4,4.99,19.96,Suco garrafa 1l,2,Bebidas,1,31,0,1,26,1,0,Sergipe,SE
2731,272,1026,3,2.0,6.0,Extrato de tomate,3,Alimentação,1,55,3,1,26,1,0,Sergipe,SE
2732,650,1026,3,2.0,6.0,Extrato de tomate,3,Alimentação,0,37,0,1,26,1,0,Sergipe,SE
2733,1605,1008,1,8.5,8.5,Shampo,1,Produtos de Limpeza,1,50,3,3,26,0,1,Sergipe,SE
2734,2114,1073,1,1.5,1.5,Cheiro verde,4,Hortifruti,1,18,3,3,26,1,1,Sergipe,SE
2735,2083,1081,4,11.5,46.0,Presunto,5,Carnes e Frios,1,66,1,2,26,1,0,Sergipe,SE
2736,212,1061,2,5.99,11.98,Chuchu,4,Hortifruti,1,69,3,1,26,0,1,Sergipe,SE
2737,512,1041,4,4.95,19.8,Molho de pimenta,3,Alimentação,0,42,3,3,26,1,0,Sergipe,SE
2738,1293,1041,1,4.95,4.95,Molho de pimenta,3,Alimentação,1,41,0,0,26,0,1,Sergipe,SE
